# https://commons.wikimedia.org/wiki/Category:Orientalist_paintings_by_Otto_Pilny
slave_markets_05.dds;;https://commons.wikimedia.org/wiki/File:1836_Vernet_Sklavenmarkt_anagoria.JPG;center;0;433;3168;3168
slave_markets_06.dds;Jean-Léon_Gérôme_-_The_Slave_Market_-_Google_Art_Project.jpeg;https://commons.wikimedia.org/wiki/File:Jean-L%C3%A9on_G%C3%A9r%C3%B4me_-_The_Slave_Market_-_Google_Art_Project.jpg;center;0;1550;3270;2452
slave_markets_07.dds;;https://commons.wikimedia.org/wiki/File:Slave_girl_is_sold_on_slave_market,_Frederick_Vezin_(1859-1942).png
#slave_markets_08.dds;Charles_Boulay.-_Le_marchand_d'esclaves,_1788.png;https://commons.wikimedia.org/wiki/File:Charles_Boulay.-_Le_marchand_d%27esclaves,_1788.png
slave_markets_09.dds;Eduard_Ansen-Hofmann,_1820-1904._Торги._90_х_124_см._Частная_коллекция_(33703806928).jpeg;https://commons.wikimedia.org/wiki/File:Eduard_Ansen-Hofmann,_1820-1904._%D0%A2%D0%BE%D1%80%D0%B3%D0%B8._90_%D1%85_124_%D1%81%D0%BC._%D0%A7%D0%B0%D1%81%D1%82%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D1%8F_(33703806928).jpg;center;112;0;1887;1415
#slave_markets_10.dds;;https://commons.wikimedia.org/wiki/File:Ernest_Normand_White_Slave.jpg
slave_markets_11.dds;Fabio_Fabbi,_1861-1946._Рынок_рабов._44.2_х_63.5_см._Частная_коллекция_(46665173065).jpeg;https://commons.wikimedia.org/wiki/File:Fabio_Fabbi,_1861-1946._%D0%A0%D1%8B%D0%BD%D0%BE%D0%BA_%D1%80%D0%B0%D0%B1%D0%BE%D0%B2._44.2_%D1%85_63.5_%D1%81%D0%BC._%D0%A7%D0%B0%D1%81%D1%82%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D1%8F_(46665173065).jpg;center;90;0;1837;1379
slave_markets_12.dds;Fabio_Fabbi,_1861-1946._Умелый_выбор.101_х_55.5_см._Частная_коллекция_(33703799848)_(cropped).jpeg;https://commons.wikimedia.org/wiki/File:Fabio_Fabbi,_1861-1946._%D0%A3%D0%BC%D0%B5%D0%BB%D1%8B%D0%B9_%D0%B2%D1%8B%D0%B1%D0%BE%D1%80.101_%D1%85_55.5_%D1%81%D0%BC._%D0%A7%D0%B0%D1%81%D1%82%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D1%8F_(33703799848)_(cropped).jpg
slave_markets_13.dds;;https://commons.wikimedia.org/wiki/File:Stephan_Sedlacek_Am_Bazar.jpg
slave_markets_14.dds;;https://commons.wikimedia.org/wiki/File:Stephan_Sedlacek_Sklavenmarkt.jpg;south
slave_markets_15.dds;;https://commons.wikimedia.org/wiki/File:The_white_Slave_by_Moritz_Stifter.jpg;south
slave_markets_16.dds;;https://commons.wikimedia.org/wiki/File:Boulanger-gustave-clarence-rudolphe-french-1824-1888-the-slave-market.png;center;20;20;1740;1285
slave_markets_17.dds;;https://commons.wikimedia.org/wiki/File:The_Slave_Trade_by_Auguste_Francois_Biard.jpg

# https://commons.wikimedia.org/wiki/Category:Rape_in_art
rape_01.dds;;https://commons.wikimedia.org/wiki/File:Attack_on_a_Woman_(SM_1980).png
rape_04.dds;Jaroslav_Čermák_-_(Czech,_1830-1878)_-_The_Abduction_of_a_Herzegovenian_Woman,_1861_-_Oil_on_canvas,_98_1-2_x_75_in.jpeg;https://commons.wikimedia.org/wiki/File:Jaroslav_%C4%8Cerm%C3%A1k_-_(Czech,_1830-1878)_-_The_Abduction_of_a_Herzegovenian_Woman,_1861_-_Oil_on_canvas,_98_1-2_x_75_in.jpg
rape_05.dds;Konstantin_Makovsky_-_The_Bulgarian_martyresses.jpeg;https://commons.wikimedia.org/wiki/File:Konstantin_Makovsky_-_The_Bulgarian_martyresses.jpg;center;0;566;1350;1350
